wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q107447247,Benattou ZIANE,Ben Attou Ziane,male,1960-08-09,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2022-01-24,Q109649554,Ministre de la transition énergétique et des énergies renouvelables,2021-02-21,Q107447247-1DE367A4-2EC5-4A4F-8AD5-42511DE3C8E6
Q107447250,Laïd REBIGUA,Laïd Rebigua,male,1973-12-28,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649562,Ministre des Moudjahidine et des Ayants Droit,2021-02-21,Q107447250-8FA01406-9E5A-496C-A9C2-546CF2ED3E1A
Q107447253,Yacine MERABI,Yacine Merabi,male,1966-08-07,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649566,Ministre de la Formation et de l’Enseignement professionnels,2021-07-07,Q107447253-E7BD3003-E1F7-4726-B21C-3B8EEF73377B
Q107447340,Abderezzak SEBGAG,Abderezak Sebgag,male,1967-01-19,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649611,Ministre de la Jeunesse et des Sports,2021-07-07,Q107447340-89729EB0-249E-4E0E-87E6-FB5787FB8302
Q107447367,Karim BIBI-TRIKI,Karim Bibi Triki,male,1968-08-18,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649644,Ministre de la Poste et des Télécommunications,2021-07-07,Q107447367-F385D4B9-DF94-43D7-B1E4-76D8D7ACC3DF
Q107447407,Ahmed ZEGHDAR,Ahmed Zeghdar,male,1966-04-17,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q94982479,Ministre de l'Industrie,2021-07-07,Q107447407-3D16F607-7AC1-46FD-A24B-3BA34D8C4288
Q107452336,Hocine CHERHABIL,Hocine Charhabil,male,,,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649628,Ministre de la numérisation et des statistiques,2021-07-07,Q107452336-6B313A15-E33D-4E88-A9E6-A588428B1510
Q107452340,Karim HASNI,Karim Hasni,male,,,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649798,Ministre des Ressources en eau et de la Sécurité hydrique,2021-07-07,Q107452340-80B254C3-7D6B-4195-879E-469998DA3167
Q107452345,Yacine HAMADI,Yacine Hammadi,male,,,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q108730368,Ministre du Tourisme et de l'Artisanat,2021-07-07,Q107452345-6EABD5C8-7E51-437B-9109-BC779A321CD5
Q107452351,Samia MOUALFI,Samia Moualfi,female,1972-05-26,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649977,Ministre de l’Environnement,2021-07-07,Q107452351-BB708EE7-FEAC-4F25-9AC1-73BFA1909544
Q107452352,Hichem Sofiane SALAOUATCHI,Hicham Sofiane Salawatchi,male,1983-08-26,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109650006,Ministre de la Pêche et des productions halieutiques,2021-07-07,Q107452352-B6BE7D62-CF70-4E1A-B9E0-E17A6169547D
Q107693953,Mohamed Tarek BELARIBI,Tarek Belarbi,male,1972-02-20,11,http://www.premier-ministre.gov.dz/fr/gouvernement/compostion-actuel,2021-11-20,Q109649674,"Ministre de l’Habitat, de l’Urbanisme et de la Ville",2021-02-21,Q107693953-5E5AB5A0-ACDF-4EEE-952E-4870CFAE5881
